id,seniority,job_title
1456,Senior,Software engineer
1457,/,Engineer
1457,/,Software engineer
1458,/,Technical analyst
1458,/,System analyst
1458,/,Software engineer
1458,/,Programmer analyst
1458,/,System analyst
1459,/,Software engineer
1459,/,Back-end developer
1460,/,Web developer
1461,/,Web developer
1462,/,Web developer
1463,/,Web developer
1463,/,Web developer
1463,/,Web developer
1463,/,Web developer
1463,Senior,Software engineer
1464,Senior,Software engineer
1464,/,project engineer
1465,/,Full-stack web developer
1465,/,Full-stack web developer
1465,Senior,PHP developer
1466,/,Software developer
1466,/,Software developer
1467,/,Web developer
1467,/,Software engineer
1467,Lead,Software engineer
1467,Senior,Software engineer
1468,/,Software engineer
1468,/,Software engineer
1468,Senior,Software engineer
1469,/,Software engineer
1470,Senior,Software developer
1470,Manager,Software engineering manager
1471,/,Software engineer
1471,/,Software engineer
1472,Junior,Java developer
1472,/,Software developer
1473,/,Software engineer
1474,/,Software developer
1474,/,Software engineer
1475,/,Software developer
1475,/,Developer
1475,Manager,IT manager
1476,/,Software developer
1476,/,Full-stack developer
1477,/,Software developer
1477,Junior,Software developer
1478,/,Software developer
1478,/,Software developer
1479,/,Full-stack developer
1480,/,Software engineer
1480,/,Software engineer
1480,Tech Lead,technical lead
1480,Senior,Software engineer
1481,Principal,Software engineer
1481,VP,VP of engineering
1481,/,Researcher
1481,/,Software engineer
1481,Director,Tehnical/Managing Director
1482,Senior,Software engineer
1482,/,Web developer
1482,/,Web developer
1483,/,iOS developer
1483,/,iOS developer
1483,/,Software developer
1483,/,iOS developer
1484,/,Software engineer
1485,/,Web developer
1486,/,Software engineer
1487,/,Software engineer
1487,/,Software developer
1487,/,Software developer
1487,/,Android developer
1487,CTO,CTO
1488,/,iOS developer
1488,/,iOS developer
1489,Senior,Software engineer
1489,/,IT specialist/technician
1489,Senior,Software developer
1489,Senior,Software engineer
1489,Senior,Software engineer
1490,/,Software developer
1491,/,Developer
1492,Senior,Software engineer
1493,/,software test engineer
1494,Lead,Back-end developer
1495,/,DevOps engineer
1496,/,Software architect
1496,/,iOS developer
1497,/,Teacher(-assistant)/Trainer
1497,/,technical assistant
1498,/,Application developer
1499,Junior,Software developer
1500,Senior,Software engineer
1501,Lead,Software developer
1501,/,Software developer
1501,Manager,development manager
1501,Junior,Software engineer
1501,Senior,Software developer
1502,Manager,Manager
1503,/,Software engineer
1503,/,Software engineer
1503,/,Software engineer
1503,/,Software engineer
1503,/,Software engineer
1503,/,Software engineer
1503,/,Embedded software engineer
1503,/,Software engineer
1503,/,Software engineer
1503,/,Software engineer
1503,/,Software engineer
1504,/,Web developer
1504,/,Web developer
1504,/,Web developer
1505,/,Software developer
1505,/,Software developer
1505,/,Software developer
1505,/,Software developer
1506,/,iOS developer
1506,Senior,iOS developer
1506,/,Android developer
1507,/,Technical architect
1507,/,Technical architect
1507,Lead,Engineer
1507,Senior,Software engineer
1507,Senior,Software engineer
1508,/,Software architect
1508,/,Software engineer
1508,/,Software developer
1508,/,Software engineer
1508,/,Software engineer
1508,Chief architect,chief architect
1509,/,Software engineer
1509,/,iOS developer
1510,/,Web developer
1510,/,Freelancer/independent developer
1510,/,Full-stack developer
1511,Manager,development manager
1511,Senior,Engineer
1511,Lead,Engineer
1512,Senior,Software engineer
1512,/,Software engineer
1512,/,iOS developer
1512,Senior,Software engineer
1513,/,Software engineer
1513,/,Software engineer
1514,/,Consultant
1514,/,Web developer
1514,Senior,Software engineer
1514,Senior,Web developer
1515,/,Software engineer
1516,/,Application developer
1516,/,Software engineer
1516,/,Software developer
1517,/,Android developer
1518,Senior,iOS developer
1519,/,Software developer
1519,/,Software developer
1519,/,Software developer
1520,/,Consultant
1520,/,IT specialist/technician
1521,Founder,(Co-)Founder/Owner/Partner
1521,Founder,(Co-)Founder/Owner/Partner
1521,/,System analyst
1521,/,System engineer/developer
1521,/,Web developer
1521,Manager,engineering manager
1521,/,System analyst
1521,/,System analyst
1522,/,Software architect
1522,/,program manager
1522,/,Engineer
1522,/,Software developer
1522,Founder,(Co-)Founder/Owner/Partner
1522,/,Freelancer/independent developer
1523,Senior,Software engineer
1523,/,database developer
1523,/,Consultant
1524,/,iOS developer
1524,/,Software developer
1524,/,Web developer
1524,/,Software developer
1525,/,Freelancer/independent developer
1525,/,JavaScript developer
1526,Junior,Software engineer
1526,Senior,Software engineer
1527,/,System engineer/developer
1528,/,Mobile developer
1528,/,iOS developer
1529,Senior,.NET developer
1529,/,.NET developer
1530,/,Developer
1531,/,Web designer
1531,/,Mobile developer
1532,/,Programmer
1532,/,Programmer
1533,Lead,Developer
1533,/,Software developer
1533,/,Software engineer
1533,/,Software engineer
1533,/,Web developer
1534,/,Software developer
1534,/,Software engineer
1534,/,Front-end developer/engineer
1535,Senior,Programmer analyst
1535,Founder,(Co-)Founder/Owner/Partner
1536,/,Software developer
1536,/,Software developer
1536,/,Data engineer
1537,/,Back-end developer
1537,/,Software engineer
1538,Senior,Software engineer
1539,/,Teacher(-assistant)/Trainer
1540,/,IT specialist/technician
1541,CEO,CEO
1541,/,Back-end developer
1542,/,Freelancer/independent developer
1543,Junior,Developer
1543,/,Web developer
1544,/,Android developer
1545,Senior,Software engineer
1545,/,Software engineer
1545,/,Software engineer
1545,/,Software engineer
1545,/,Software engineer
1546,/,Software engineer
1547,/,Teacher(-assistant)/Trainer
1547,/,Software engineer
1548,/,Software engineer
1549,Senior,Software developer
1549,/,PHP developer
1549,/,Software engineer
1549,/,Web developer
1549,/,Web developer
1549,/,Web developer
1549,/,UI developer
1550,/,Back-end developer
1550,/,Back-end developer
1551,/,Researcher
1551,/,Software engineer
1551,/,Researcher
1551,/,Researcher
1552,/,Software engineer
1552,/,PHP developer
1553,/,Android developer
1553,Senior,Android developer
1553,Senior,Android developer
1553,CTO,CTO
1554,Senior,Software engineer
1554,/,System analyst
1555,Founder,(Co-)Founder/Owner/Partner
1555,/,Web developer
1556,/,System engineer/developer
1556,/,Systems/network/database administrator
1556,/,IT engineer
1557,/,Software engineer
1557,/,database developer
1557,Junior,Developer
1558,Lead,Developer
1558,/,Software engineer
1558,/,PHP developer
1558,CTO,CTO
1559,Founder,(Co-)Founder/Owner/Partner
1560,/,Software engineer
1560,/,Software engineer
1560,/,Software engineer
1560,Senior,Software engineer
1560,Team Lead,Team lead
1560,/,Software engineer
1560,Senior,Software engineer
1561,/,PHP developer
1561,/,PHP developer
1562,Senior,Consultant
1562,Senior,Consultant
1562,Senior,Consultant
1562,/,Researcher
1563,/,Software developer
1564,Lead,iOS developer
1564,Senior,Web developer
1565,/,Systems/network/database administrator
1565,/,iOS developer
1565,/,Software developer
1565,/,iOS developer
1565,Senior,Engineer
1566,/,Software developer
1566,/,Software engineer
1567,/,Programmer analyst
1568,/,Programmer analyst
1568,Senior,Software architect
1568,Senior,Software engineer
1569,/,data analyst
1569,/,data analyst
1570,/,Front-end web developer
1570,/,Front-end web developer
1570,/,Mobile developer
1570,/,Web developer
1571,/,Developer
1571,/,Developer
1571,/,C#/C++/SharePoint developer
1571,/,Full-stack developer
1572,/,Teacher(-assistant)/Trainer
1573,Senior,Software engineer
1573,Lead,Developer
1573,/,Software engineer
1574,/,Researcher
1575,/,Full-stack developer
1575,Manager,Project manager/lead
1575,Manager,Project manager/lead
1576,/,Software developer
1576,/,Software developer
1577,/,Consultant
1578,Senior,Android developer
1578,/,Android developer
1578,/,System analyst
1578,Manager,engineering manager
1579,/,Android developer
1579,/,Android developer
1579,/,Android developer
1580,Junior,Software engineer
1581,/,Web developer
1581,/,Freelancer/independent developer
1582,/,Software engineer
1583,/,Software engineer
1584,Senior,Software engineer
1584,/,Software engineer
1585,/,Software engineer
1585,/,Software developer
1586,/,Software developer
1587,Senior,Software engineer
1587,/,software specialist
1587,Senior,Software engineer
1588,/,Full-stack developer
1588,/,Software engineer
1588,/,Software developer
1588,/,Freelancer/independent developer
1589,/,Web developer
1589,/,Web developer
1590,/,Developer
1590,/,Web developer
1590,/,Game developer
1591,Senior,Developer
1591,Senior,Software engineer
1591,/,Software engineer
1592,/,Software engineer
1592,/,Software developer
1592,/,Software developer
1593,Senior,Software engineer
1593,Senior,Software engineer
1593,Senior,Web developer
1593,Senior,Software engineer
1594,Team Lead,Team lead
1595,/,Software engineer
1596,Senior,Software engineer
1596,/,Software engineer
1597,Senior,Software engineer
1597,Founder,(Co-)Founder/Owner/Partner
1597,/,Software engineer
1598,/,System engineer/developer
1598,/,Software engineer
1599,/,Software developer
1599,/,Software developer
1600,/,Software engineer
1600,/,Software engineer
1600,/,Software engineer
1601,/,Full-stack web developer
1601,/,Software engineer
1602,/,Java developer
1602,/,Web developer
1602,/,Java developer
1602,/,Java developer
1603,/,Developer
1604,Manager,Project manager/lead
1604,/,Web developer
1604,/,Web developer
1605,/,Web developer
1606,Senior,Software engineer
1607,/,Software engineer
1607,/,Software engineer
1608,Senior,Engineer
1609,Senior,Software engineer
1609,/,Software engineer
1609,Senior,Software engineer
1609,/,Software developer
1610,Founder,(Co-)Founder/Owner/Partner
1611,/,Researcher
1611,/,Researcher
1611,/,Teacher(-assistant)/Trainer
1612,/,Software engineer
1612,/,Researcher
1612,/,Software engineer
1612,/,Software engineer
1612,/,Software engineer
1613,/,Android developer
1613,Junior,Developer
1613,/,Freelancer/independent developer
1614,/,Software engineer
1615,/,Software engineer
1615,/,Researcher
1615,/,R&D engineer
1615,/,R&D engineer
1616,Senior,Web developer
1616,CTO,CTO
1617,/,R&D engineer
1617,/,R&D engineer
1618,/,Java developer
1619,/,Software developer
1620,Junior,Developer
1620,Junior,Software engineer
1621,Senior,Software engineer
1621,Team Lead,Team lead
1621,/,Developer
1621,/,Software developer
1622,Senior,System engineer
1623,Founder,(Co-)Founder/Owner/Partner
1624,/,QA engineer
1624,/,Java developer
1625,Director,Tehnical/Managing Director
1625,/,Application developer
1626,/,Software engineer
1626,Senior,Software engineer
1627,/,Software engineer
1627,/,Software engineer
1627,/,Teacher(-assistant)/Trainer
1627,/,Game developer
1627,/,Game developer
1628,/,Full-stack developer
1629,Senior,Java developer
1629,/,Java developer
1629,/,Java developer
1630,/,Full-stack developer
1630,Senior,System analyst
1631,/,webmaster
1631,Manager,development manager
1631,/,.NET developer
1631,Senior,.NET developer
1631,Founder,(Co-)Founder/Owner/Partner
1631,/,Solutions architect
1632,/,Full-stack developer
1632,/,Full-stack developer
1633,Senior,Developer
1633,/,JavaScript developer
1633,/,Freelancer/independent developer
1633,/,JavaScript developer
1633,/,Software developer
1634,/,Developer
1634,Lead,Software engineer
1635,/,Programmer analyst
1636,/,Software architect
1636,/,Software architect
1636,C-level&Founder,(co)founder & cto/ceo/dev
1636,/,Software engineer
1636,Senior,Software developer
1636,/,Software developer
1637,/,technical assistant
1637,Lead,Software developer
1637,/,.NET developer
1637,Senior,.NET developer
1637,/,C#/C++/SharePoint developer
1637,/,Web developer
1638,/,Software developer
1639,/,Software engineer
1640,/,Software engineer
1641,Tech Lead,technical lead
1641,/,Full-stack developer
1641,/,Front-end developer/engineer
1642,Senior,.NET developer
1642,/,.NET developer
1642,CIO,CIO
1642,/,.NET developer
1642,Senior,.NET developer
1643,/,Web developer
1644,/,Programmer
1644,Senior,Developer
1644,/,Programmer
1644,/,Programmer
1645,/,Software engineer
1645,/,Software engineer
1645,/,Researcher
1645,/,Software engineer
1646,/,Software developer
1646,/,Software developer
